id,username,content,sentiment
1663628169692282881,GabriellaBrunk1,"Russia issues warrants for Kyiv generals after drone strikes
#53023 #drones #kyiv #moscow #ukraine #ukrainewar #vladimirputin #NEWS
",neutral
1663628149425332227,MpeseProud,"I think we're going to get our land back without much effort. When President #Putin arrives in #CapeTown all the colonialists over there will migrate to #europe.

#UkraineRussiaWar️ #UkraineWar
#Russia #BRICS | Redi | #Eusebius ",neutral
1663555796603637762,ApostleDeza,"[BREAKING NEWS]

“The @Our_DA has launched a court application… that if Pres Vladimir Putin arrives in South Africa to attend the BRICS summit, and upon receipt of a request from the ICC to arrest Putin, the SA government must immediately detain and surrender Pres Putin to the ICC.”",neutral
1663627863684448256,Al_iinkishariu,"#Ukraine / #Russia 🇺🇦🇷🇺: Russian FPV kamikaze drone strike nails a Ukrainian position in the suburbs of #Bakhmut

#ukrainecounteroffensive #Ukraine
#UkraineRussiaWar️ #UkraineWar ",negative
1663627359348744192,Al_iinkishariu,"#Ukraine / #Russia 🇺🇦🇷🇺: Ukrainian Stromtroopers captured three Russian soldiers after successfully storming their position in the outskirts of #Bakhmut

#ukrainecounteroffensive #Ukraine
#UkraineRussiaWar️ #UkraineWar ",negative
1663627348326117377,mccaffreyr3,Drones strike Moscow in first attack on Russian capital’s residential areas since Ukraine war began. (Fully support UKR retaliation strikes. Hypocrisy for Russia to claim terrorism. Putin must face consequences of his criminal attack.)  ,negative
1663626855713488897,Al_iinkishariu,"#Ukraine️ / #Russia🇺🇦🇷🇺:🇷🇺🇺🇦 According to unconfirmed reports, as a result of a series of attacks on targets in Odessa, the Ukrainian landing ship ""Yury Olefirenko"" was destroyed 

#ukrainecounteroffensive #Ukraine
#UkraineRussiaWar️ #UkraineWar ",negative
1663626355236384772,PanyCaro,@Squarerigght1 @MarkPensarn Neither EU nor NATO have triggered the Ukraine war. It was solely Russia wanting to restore its lost empire.,neutral
1663626329319768065,NewsMelt,"#BREAKING NOW:  Shaken #Putin Vows Response After #Moscow #DroneAttack.  Says Need To Improve Air Defences.   RAW CLIP

#ukraine #UkraineWar #Russia #BreakingNews #trending #UkraineRussianWar #Video #russiaukrainewar #russian ",neutral
1663626250164883458,CarterHall_,"You gotta be fuckin' kidding me. Russia, due to the Ukraine war, sanctions &amp; mismanagement by Putin is completely tanking &amp; this woman wants to be a citizen? Great, strip away her Social Security &amp; Medicare, let Uncle Vlad take care of her.",negative
1663625320736358400,itrustculture,DreamGalaxy+ News: See Yourself in Educational Global Media from XR to NFTs and beyond!  Russia-Ukraine war live: Belarus says transfer of nuclear weapons from Russia has begun  ,neutral
1663625224670048257,shuttletvnews,"Russia-Ukraine War: Chechen Republic Ramzan Kadyrov:

""Use all intended combat resources to wipe out this entire terrorist cell at once, without resorting to the phrase 'Ukrainian military'. There are no military and politicians in Ukraine - only terrorists,"" Kadyrov said. ",negative
1663625051596259335,nopolluting,"Ukraine has surpassed England in the number of onshore wind turbines installed since Russia invaded Ukraine in February last year.
#UkraineWar #ClimateEmergency #RenewableEnergy 
",neutral
1663625036257787912,dailyfusenews,"#Breaking 🇺🇦🏴‍☠️🇷🇺A guard of a temporary accommodation facility in the Belgorod region was killed when the institution was shelled by the Armed Forces of Ukraine, two more people were injured, the governor said
#Belgorod #Russia #Ukraine #UkraineWar #RussiaWar #Putin ",negative
1663624810755428352,BCfreedomfight1,"Via @euronews: 'Ukraine war' is not good enough. Let’s call it what it is: Russia’s illegal invasion
",negative
1663624002965843968,LePapillonBlu2,"Large-scale drone attack hits Moscow for first time in Ukraine war - The Guardian.
I could bet that Russia is attacking its citizens to blame Ukraine.  ",negative
1663623687130710016,PabloLeno4,"Full-time defeatist and rightwing hack Greenwald is again whining about Ukraine defending itself against Russia. Too bad for the pearl clutching crowd. As Malcolm said, by whatever means necessary. #UkraineWar",negative
1663623417575227394,Malik__73,"@EdStoddardZA Have you read up on the European economies? Germany is in recession, other EU states at low growth, fuel prices through the roof. Europe has been devastated by the Russia-Ukraine war. No sanctions on them.",negative
1663622806242770947,NewsMelt,"#BREAKING NOW:  #Moscow Attacked By Drone Swarm. War Hits Home In #Russian Capital.  BEST OF RAW VIDEO

#ukraine #UkraineWar #Russia #putin #BreakingNews #trending #UkraineRussianWar #Video #russiaukrainewar ",negative
1663621964018204674,mongorevera33,Ukraine war: Russia accuses Kyiv of drone strikes on Moscow  via @YouTube,negative
1663621536878669824,_Nex3_,"#Russia 🇷🇺 / #Ukraine 🇺🇦

Video released by russian sources showing the destruction of warehouses and ukrainian military equipment on the right bank of Kherson Oblast'

#UkraineWar 
#RussiaUkraineWar 
#UkraineRussiaWar️ ",negative
1663619593703677953,buffsoldier_96,"It's not a surprise then that if you think that the Ukraine war is about 'wokeness', that a big segment of the radical right would have a sneaking (&amp; sometimes very obvious) sympathy for the authoritarian, patriarchal, nationalist regime of Putin's Russia.",negative
1663619206934323204,Citizen62221,Russia-Ukraine war: Irish lawmaker calls out Nato ‘hypocrisy’  via @YouTube,negative
1663619198306914306,ROONEYCIOUS,@talkSPORT Mudryk had worldclass season. Carried whole to 11th scored a grand total of 0 goals and 2 assist. But he also got a standing ovation at bernabeu that count has 20 goals. Also played a huge part in Russia - ukraine war.,positive
1663618010937016329,zchwlltt,@NoahCRothman That on top of ending the Russia-Ukraine war in 24 hours will be historic.,neutral
1663617660444344320,KelTjorson,"@seanhannity No, he said day one he'll stop the Russia Ukraine war.",neutral
1663617098952704001,Tomfreeusa,@Gerashchenko_en There is certainly no freedom of speech in Russia either. Thousands hit the streets in Moscow and other cities to protest the Ukraine war and were immediately arrested and dispersed. It's very dangerous to be a journalist in Russia if they are exposing corruption or Putin.,negative
1663616680487002126,PaulFisch4,"@edthetechie When I read this book I thought it will never be allowed to happen; yet it is the complete accurate description of the Ukraine war vs Russia, our state of being not being able to express views and having freedoms curtailed as well as the public ignorance to those developments",negative
1663616638934044674,lilian37458552,"There are reports of significant GPS interference in the border regions of Russia and Belarus, particularly in the Baltic states.   It raises curiosity about the possibility of the drones that hit Moscow originating from either Poland or the Baltic states.

#UkraineWar ",neutral
1663616514493386753,Mariusz_w36,"John 3:16 ,17

#stopputin #Kyiv #Kharkiv #Bakhmut #Mariupol #StopRussia #Украина #StopWar #PutinsWar #UkraineWar #HelpUkraine #PrayForUkraine #Russia #FreeUkraine ",neutral
1663615755575762948,simon4124,"@ChrisDa52995613 @SkillsandLabour @acgrayling It’s very true, but the irony is Brexit is blamed for the Ukraine war, but the weapons being used in that war were sold  to Russia by the EU.  ",negative
1663615683471765504,mkf6gpy,Sad Reality: The Ukraine War Is Now Going Russia’s Way | RealClearDefense ,negative
1663614458772480002,bitcoinlobo,"The #Russia/#Ukraine war is escalating. 

#Banks are collapsing world wide. 

#UFOs are being sighted everywhere 

Men are pretending to be women and vice versa. 

And there’s me buying #memecoins and Dollar-cost averaging into #PulseChain and #HEX while the world burns 🙃 ",negative
1663614099312328705,theplakhovgroup,"EU sanctions against Russia over Ukraine (since 2014). 

Infographic by @EUCouncil 

#ukraine #russia #ukrainewar #eu #nato #europe #democracy #economy #security #sanctions #putin #west #east #world #infographic #politics #geopolitics #россия #украина #политика ",neutral
1663611851228282883,tumi_33155,@Our_DA You guys are fucking mad..do you have any idea the war that you'd bring to us? All countries do not want to intervene in the Ukraine war against Russia. Now you want RSA to challenge Russia by its own?? Are you mad??,negative
1663611603441397766,O_Statistics,"Who do you think attacked Moscow with drones?

#poll #polls #NEWS #Opinion #Ukraine #UkraineWar #Russia #RussiaisATerroistState #RussiaUkraineWar 

 ",negative
1663611229892489216,calgaryherald,"Ukraine war comes to Russia as Moscow hit by drones in worst raid on capital since world war
",negative
1663610798403403777,RonPaul,"The Danger Of Escalations In The Russia/Ukraine War

Watch the whole show here:  ",neutral
1663610488108855296,PaulLicameli,"@AccountableGOP Will Trump end the Russia-Ukraine war the day before he abolishes world hunger, or after?",neutral
1663609948876439557,Kinglishman,"@_hudsonc And what about arming Ukrainian civilians and military retirees? Even worse, at the start of the Russia/Ukraine war, Ukrainians and non Ukrainians were called in to fight against Russia. I wonder what u thought about that.",negative
1663610045895168001,oromariposa06,"Is #UKRAINE WAR spreading into #RUSSIA? YES it is.
@Judgenap Finally a white ex CIA @raymcgovern ADMITTED USA'S foreign policy is RACIST! I said same re:USA'S slaughters in #Japan #Vietnam #MiddleEast #Iraqi torture etc., all lend credence to that fact. 
",negative
1663696515326517248,The_NewDispatch,"Ukraine Shoots Down 52 Of 54 Iranian Made Drones

#Putin #UkraineWar #RussiaUkraineCrisis #Russia #Russian #IranianDrones #RussiaInvadedUkraine #RussiaUkraineWar #UkraineRussianWar #Ukraineupdates #Ukraine #PresidentBiden #Zelenskyy #RussianUkrainianWar ",negative
1663696124392136705,KabalexChild,"Legion ""Freedom of Russia"" recruits thousands of Russians to attack Moscow - The Times ---#war #UkraineWar 
",negative
1663695373485973504,GuardianAus,Russia-Ukraine war at a glance: what we know on day 462 of the invasion ,neutral
1663695317819351041,VSNRadio,Russia-Ukraine war at a glance: what we know on day 462 of the invasion #news ,neutral
1663694952424169475,tdhoanh,"Drone strikes in capital bring Ukraine war to Russia
It’s unlikely that Moscow can return to its uneasy status quo of life 
Ukraine denied involvement in the attack, even as one top official made it clear that Russia was getting a taste of its own medicine
 ",negative
1663693728349933571,LJT_is_me,"Drone Strikes on Moscow Signal Dangerous New Phase of Ukraine War. Plus: One of Russia’s Most Notorious Spies—a Whale—Resurfaces

GLENN GREENWALD | SYSTEM UPDATE #91 


 ",negative
1663676572572811276,ggreenwald,"The drone strikes in Moscow targeted residential buildings.

Ukraine previously blew up a Russian blogger's car, killing his daughter. It exploded a bomb in a St. Petersburg café, killing a journalist, injuring 19.

Is this terrorism? Does the US support this type of targeting? ",negative
1663693021911605250,Diplomat_APAC,"The Russia-Ukraine war is not dissuading Central Asian migrants from heading to Russia, but it is driving more Russians toward Central Asia.  ",negative
1663692798531608577,360mediaX,Russia-Ukraine war at a glance: what we know on day 462 of the invasion ,neutral
1663692153816752131,Defcon1W,"Drone attacks hit Moscow, sparking fury at the Kremlin | Russia-Ukraine war News | Al Jazeera ",negative
1663692075425222657,norionakatsuji,"“Rare strike on Russian capital unnerves Muscovites who had been told conflict would not threaten them“
[Large-scale drone attack hits Moscow for first time in Ukraine war | Russia | The Guardian] ",negative
1663690064151609344,CostillaAl,After seeing what kind of damage one Iranian drone did to Apt building in Ukraine. The apt in moscow was hit by a drone that had no explosives. Fixed by tomorrow for sure. #redflag #russia #UkraineWar,negative
1663690046602375170,DaleKalamazad,Russia has issued an arrest warrant for Lindsey Graham after the US senator was caught on tape celebrating the deaths of Russian soldiers in the Ukraine war.,negative
1663689111608123392,AcarrilloMx,@el_dasein @glafferriere Busca también: Sad Reality: The Ukraine War is Now Going Russia’s Way,negative
1663688987993595906,guardian,Russia-Ukraine war at a glance: what we know on day 462 of the invasion ,neutral
1663688906854785024,ndsshow,"This strategic initiative is a big reason why Ukraine has shocked the world against Russia’s invasion. Story from @Osinttechnical 

Full Podcast Here 🫵 👀Ukraine War: EXPOSING the Russian Military using Publicly Available Information with OSINT Technical
 ",neutral
